OID_	IDENT	NAME	UPPER_DESC	UPPER_VAL	UPPER_UOM	UPPER_CODE	LOWER_DESC	LOWER_VAL	LOWER_UOM	LOWER_CODE	TYPE_CODE	LOCAL_TYPE	CLASS	MIL_CODE	COMM_NAME	LEVEL	SECTOR	ONSHORE	EXCLUSION	WKHR_CODE	WKHR_RMK	DST	GMTOFFSET	SHAPE_Leng	SHAPE_Area	AirCheck
2751	 	PLENTYWOOD CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	4.628062647	0.999643519	Pass
2752	 	PLYMOUTH CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.771931523	0.046022051	Pass
2753	 	PAHOKEE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.777697215	0.047918106	Pass
2754	 	PAYSON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.130558453	0.083616055	Pass
2755	 	PEACH SPRINGS CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.521087666	0.127309159	Pass
2756	 	PEACH SPRINGS CLASS E5	AA	-9998	 	 	 	9000	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.983701883	0.410748139	Pass
2757	 	PEACHTREE CITY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.74872399	0.044099265	Pass
2758	 	PHILADELPHIA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.803486176	0.050827978	Pass
2759	 	PHILADELPHIA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	5.170309357	1.261822966	Pass
2760	 	PHILIP CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.782420367	0.128789738	Pass
2761	 	PLYMOUTH CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.788166579	0.047891596	Pass
2762	 	PALACIOS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.869792455	0.047678916	Pass
2763	 	PALATKA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.721361192	0.041125079	Pass
2764	 	PEARSALL CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.718189635	0.040797273	Pass
2765	 	PHILIPPI CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.793277941	0.048918471	Pass
2766	 	PHILIPSBURG CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.389253402	0.08316336	Pass
2767	 	PHILLIPSBURG CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.785020531	0.047830808	Pass
2768	 	DAYTON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.749928324	0.043628103	Pass
2769	 	PHOENIX CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.919517633	0.817942281	Pass
2770	 	PLYMOUTH CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.819812046	0.05264837	Pass
2771	 	POCAHONTAS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.842549664	0.050178968	Pass
2772	 	PALESTINE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.937231671	0.055458286	Pass
2773	 	PECOS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.762504781	0.045861502	Pass
2774	 	PHOENIX CLASS E5	AA	-9998	 	 	 	7000	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.644583506	0.406481482	Pass
2775	 	PHOENIX CLASS E5	AA	-9998	 	 	 	9500	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.846281725	0.707300578	Pass
2776	 	PHOENIX CLASS E5	AA	-9998	 	 	 	10500	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.932000589	0.299135339	Pass
2777	 	PHOENIX CLASS E5	AA	-9998	 	 	 	10500	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.821368362	0.171187578	Pass
2778	 	PICAYUNE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.735970764	0.042770002	Pass
2779	 	POCATELLO CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.776770848	0.154048998	Pass
2780	 	POINT LOOKOUT CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.120498442	0.065444396	Pass
2781	 	POINT PLEASANT CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.956519879	0.057392072	Pass
2782	 	PALM BEACH GARDENS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.711235685	0.040076067	Pass
2783	 	PALM SPRINGS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.317411174	0.244178819	Pass
2784	 	PALMDALE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.083297016	0.166999091	Pass
2785	 	PALMDALE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	7.870489603	2.954472141	Pass
2786	 	PEEBLES CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.839657261	0.054841138	Pass
2787	 	PICKENS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.954452177	0.056589327	Pass
2788	 	PIERRE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.362808452	0.090015225	Pass
2789	 	PIERRE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.850336799	1.132226523	Pass
2790	 	POINT REYES CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.908131065	0.289644989	Pass
2791	 	POINT ROBERTS CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.102777778	0.126736111	Pass
2792	 	POINT THOMSON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.442016581	0.111083035	Pass
2793	 	POINT THOMSON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.941781618	0.201656044	Pass
2794	 	PALMER CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.084993301	0.076942379	Pass
2795	 	PALMYRA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.164959948	0.10516834	Pass
2796	 	PELION CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.762396301	0.045693537	Pass
2797	 	PELLA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.939762132	0.060964547	Pass
2798	 	PIKESVILLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.794989965	0.049325276	Pass
2799	 	PINCKNEYVILLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.812378306	0.047519281	Pass
2800	 	OTTAWA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.777244332	0.047037262	Pass
2801	 	"PAMPA, MESA VISTA RANCH AIRPORT CLASS E5"	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.761692482	0.045440824	Pass
2802	 	PAMPA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.748497342	0.043903424	Pass
2803	 	PELLSTON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.124806774	0.07254764	Pass
2804	 	PELLSTON CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.520026966	0.080289848	Pass
2805	 	PEMBINA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.848870728	0.04382015	Pass
2806	 	PINE BLUFF CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.520532829	0.114613903	Pass
2807	 	PINE ISLAND CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.66605113	0.03515159	Pass
2808	 	OTTAWA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.855127955	0.056536684	Pass
2809	 	OTTUMWA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.07750067	0.059064647	Pass
2810	 	PANAMA CITY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.81464394	0.05241043	Pass
2811	 	PEMBINA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	4.762167845	0.462742814	Pass
2812	 	PENDER CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.777347676	0.046553242	Pass
2813	 	PINE MOUNTAIN CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.317133609	0.103349836	Pass
2814	 	PINE RIDGE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.356859888	0.141375347	Pass
2815	 	PINE RIVER CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.846472489	0.051111768	Pass
2816	 	OWATONNA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.865309093	0.054922242	Pass
2817	 	"PANAMA CITY, TYNDALL AFB CLASS E5"	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.790754726	0.049397011	Pass
2818	 	PANGUITCH CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.391342919	0.150985399	Pass
2819	 	PANGUITCH CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.985946878	0.919791667	Pass
2820	 	PENINSULA REGIONAL MEDICAL CENTER CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.716208712	0.03996112	Pass
2821	 	PENN YAN CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.302143534	0.130387625	Pass
2822	 	PENSACOLA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.599801664	0.178900747	Pass
2823	 	PEORIA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.186296214	0.315959992	Pass
2824	 	PINECREEK CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.827521892	0.033795732	Pass
2825	 	PINEDALE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.890637119	0.124666208	Pass
2826	 	PINEDALE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.610480566	0.7625	Pass
2827	 	PINEVILLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.613996918	0.115244308	Pass
2828	 	OWENSBORO CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.855502599	0.057096728	Pass
2829	 	OXFORD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.981259291	0.07433948	Pass
2830	 	PANHANDLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.747172101	0.043768767	Pass
2831	 	PAOLA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.765296759	0.045602066	Pass
2832	 	PERHAM CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.879691321	0.058499518	Pass
2833	 	PIQUA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.894532263	0.049808902	Pass
2834	 	PISECO CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.537746224	0.181284051	Pass
2835	 	PITTSBURGH CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.08410155	0.163350351	Pass
2836	 	OXFORD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.718816564	0.040207236	Pass
2837	 	OXFORD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.208874362	0.111719203	Pass
2838	 	PARIS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.975244825	0.054648006	Pass
2839	 	PARIS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.761612342	0.045610969	Pass
2840	 	PERRY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.734268834	0.042591817	Pass
2841	 	PITTSFIELD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.844714093	0.055396631	Pass
2842	 	PITTSFIELD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.617354848	0.149529322	Pass
2843	 	OXFORD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.742181038	0.043260724	Pass
2844	 	OXFORD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.752550311	0.044314631	Pass
2845	 	PARK FALLS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.853979594	0.051731896	Pass
2846	 	PARK RAPIDS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.843813611	0.053743119	Pass
2847	 	PARKER CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.555764169	0.024267	Pass
2848	 	PERRY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.787561775	0.047831364	Pass
2849	 	PERRY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.104193624	0.075135788	Pass
2850	 	PITTSFIELD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.171766817	0.082876631	Pass
2851	 	PITTSTOWN CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.925959224	0.053942894	Pass
2852	 	OXFORD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.795226212	0.046811698	Pass
2853	 	OZARK CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.039453796	0.050106063	Pass
2854	 	PARKER CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.999351265	0.144529068	Pass
2855	 	PARKERSBURG CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.239437869	0.088706091	Pass
2856	 	PERRYTON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.799881296	0.05005915	Pass
2857	 	PERRYVILLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.995253286	0.062711693	Pass
2858	 	PLACERVILLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.766441428	0.045717266	Pass
2859	 	PLAINS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.719999559	0.040853856	Pass
2860	 	OZONA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.736996276	0.042877277	Pass
2861	 	PADUCAH CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.005557191	0.060992222	Pass
2862	 	PARKSTON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.849479645	0.055337281	Pass
2863	 	PERU CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.771836975	0.046012766	Pass
2864	 	PETERSBURG CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.979084789	0.066914137	Pass
2865	 	PLAINS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.752658509	0.044573384	Pass
2866	 	PADUCAH CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.728853731	0.041745596	Pass
2867	 	PAGE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.915325494	0.054151049	Pass
2868	 	PAGE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.554360367	0.287413542	Pass
2869	 	PARSONS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.899411566	0.061683541	Pass
2870	 	PARSONS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.901777243	0.060569857	Pass
2871	 	PASCAGOULA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.058096448	0.076277947	Pass
2872	 	PATTERSON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.732833636	0.042441407	Pass
2873	 	PATUXENT RIVER CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.338982246	0.116310838	Pass
2874	 	PAULS VALLEY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.970928784	0.060897366	Pass
2875	 	PETERSBURG CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.648924195	0.140600151	Pass
2876	 	PETERSBURG CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.849943651	0.034581169	Pass
2877	 	PETERSBURG CLASS E5	AA	-9998	 	 	 	3300	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.126120274	0.07306752	Pass
2878	 	PETERSBURG CLASS E5	AA	-9998	 	 	 	4200	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.616581976	0.489409993	Pass
2879	 	PLAINVIEW CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.764275224	0.04589128	Pass
2880	 	PLATTSBURGH CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.594940114	0.194066699	Pass
2881	 	PLATTSMOUTH CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.849172062	0.049840954	Pass
2882	 	PAGELAND CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.813730838	0.05197212	Pass
2883	 	PAWNEE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.705353868	0.038932867	Pass
2884	 	PAWTUCKET CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.67996839	0.120696925	Pass
2885	 	PETERSBURG CLASS E5	AA	-9998	 	 	 	5700	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.668779022	0.361780507	Pass
2886	 	PETERSBURG CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.704345282	0.225912824	Pass
2887	 	PHOENIX CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	7.347351102	3.262222222	Pass
2888	 	PHOENIX CLASS E5	AA	-9998	 	 	 	5500	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.92924902	0.477060339	Pass
2889	 	PLEASANTON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.756323364	0.041437541	Pass
2890	 	PLENTYWOOD CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.903543907	0.060972302	Pass
2891	 	PAGOSA SPRINGS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.7876154	0.199349162	Pass
2892	 	PAXTON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.843350614	0.049043336	Pass
2893	 	PAYNESVILLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.918533597	0.064159083	Pass
2894	 	NEWTON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.845863268	0.050463168	Pass
2895	 	NEWTON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.837783784	0.052188353	Pass
